 Razón Social , Empleado Venta , Almacén , Cliente Nombre , Cliente Doc. , #-DOC , # Doc. Relacionado , Fecha , Hora , Tip. Doc. , Unidad , Cantidad , Precio de Venta , IGV , Total , Descuento aplicado (%) , Conversión , Moneda , Codigo SKU , Cod. alternativo , Marca , Categoría , Características , Nombre , Descripción , Proveedor , Precio de costo , Empleado registro 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117417 ,  , 2025-08-13 , 11:36:26 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510149 , 149 , ALFA , BOLSA ,  , 8*12 ALFA NAT ,  , DISTRIBUIDORA FORTIPLAST E.I.R.L. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117417 ,  , 2025-08-13 , 11:36:26 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510236 , 236 , EUROPEA , CUBIERTO ,  , CUCHARITA 5 ,  , INDUSTRIAS EUROPEAS S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117417 ,  , 2025-08-13 , 11:36:26 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510235 , 235 , EUROPEA , CUBIERTO ,  , TENEDOR 5  ,  , INDUSTRIAS EUROPEAS S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117417 ,  , 2025-08-13 , 11:36:26 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510210 ,  , ALFA , BOLSA ,  , 5*10 BRILLOSITO ,  , GRUPO PERU ALFA TRADER SOCIEDAD ANONIMA CERRADA ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117417 ,  , 2025-08-13 , 11:36:26 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510438 , 438 , HAWAI , VASOS ,  , 8OZ EUROGOLD ,  , R & A GLOBAL BUSINESS CORPORATION S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117417 ,  , 2025-08-13 , 11:36:26 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510486 , 486 , PLASTIMIQ , BOLSA ,  , 16*19 TUCAN BL ,  , PLASTIMIQ S.R.LTDA. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117418 ,  , 2025-08-13 , 11:36:44 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510226 , 226 , GUARNIZ , BOLSA ,  , 20*30 GUARNIZ NEGRO ,  , GUARNIZ PRETEL WILLY HAINER ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117419 ,  , 2025-08-13 , 11:38:34 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510493 ,  , PLASTIMIQ , BOLSA ,  , 10*15 BRPLAST ,  , PLASTIMIQ S.R.LTDA. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117419 ,  , 2025-08-13 , 11:38:34 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510524 , 524 , PLASTIMIQ , BOLSA ,  , 5*10 PLMQ ,  , POLIMIQ DEL PERU S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117420 ,  , 2025-08-13 , 11:38:53 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510259 , 259 , XIONGMAO , OTROS ,  , MONDADIENTES ,  , GRUPO PROEXCELENCIA SAC ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117420 ,  , 2025-08-13 , 11:38:53 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510226 , 226 , GUARNIZ , BOLSA ,  , 20*30 GUARNIZ NEGRO ,  , GUARNIZ PRETEL WILLY HAINER ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117421 ,  , 2025-08-13 , 11:42:07 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510236 , 236 , EUROPEA , CUBIERTO ,  , CUCHARITA 5 ,  , INDUSTRIAS EUROPEAS S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117421 ,  , 2025-08-13 , 11:42:07 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510283 , 283 , PLASTIMIQ , BOLSA ,  , RAYO 6OZ ,  , POLIMIQ DEL PERU S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117421 ,  , 2025-08-13 , 11:42:07 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510255 , 255 , PULPINI , PAPEL ,  , PULPINI SERVILLETA ,  , RINBRAX S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117421 ,  , 2025-08-13 , 11:42:07 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510173 , 173 , ALFA , ENVASES ,  , 1L EC TR ALFA ,  , GRUPO PERU ALFA TRADER SOCIEDAD ANONIMA CERRADA ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117422 ,  , 2025-08-13 , 11:43:06 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510166 , 166 , ALFA , VASOS ,  , 5OZ NAT ALFA ,  , GRUPO PERU ALFA TRADER SOCIEDAD ANONIMA CERRADA ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117422 ,  , 2025-08-13 , 11:43:06 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510498 , 498 , PLASTIMIQ , BOLSA ,  , 10*15 RAYO ,  , POLIMIQ DEL PERU S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117422 ,  , 2025-08-13 , 11:43:06 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510510 , 510 , PLASTIMIQ , BOLSA ,  , 8*12*70 RAYO ,  , POLIMIQ DEL PERU S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117423 ,  , 2025-08-13 , 11:44:47 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510154 , 154 , ALFA , BOLSA ,  , 10*15*90 SOL NAT ,  , DISTRIBUIDORA FORTIPLAST E.I.R.L. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117424 ,  , 2025-08-13 , 11:51:26 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510190 , 190 , ALFA , PLATOS ,  , B2 SOL NAT ,  , GRUPO PERU ALFA TRADER SOCIEDAD ANONIMA CERRADA ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117424 ,  , 2025-08-13 , 11:51:26 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510497 , 497 , PLASTIMIQ , PLATOS ,  , P15 RAYO ,  , POLIMIQ DEL PERU S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117424 ,  , 2025-08-13 , 11:51:26 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510283 , 283 , PLASTIMIQ , BOLSA ,  , RAYO 6OZ ,  , POLIMIQ DEL PERU S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117424 ,  , 2025-08-13 , 11:51:26 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510498 , 498 , PLASTIMIQ , BOLSA ,  , 10*15 RAYO ,  , POLIMIQ DEL PERU S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117424 ,  , 2025-08-13 , 11:51:26 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510531 , 531 , PLASTIMIQ , BOLSA ,  , 7*10*90 RAYO ,  , POLIMIQ DEL PERU S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117424 ,  , 2025-08-13 , 11:51:26 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510517 , 517 , PLASTIMIQ , BOLSA ,  , 9*14 BRP ,  , PLASTIMIQ S.R.LTDA. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117424 ,  , 2025-08-13 , 11:51:26 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510213 ,  , ALFA , BOLSA ,  , 7*10 BRILLOSITO ,  , GRUPO PERU ALFA TRADER SOCIEDAD ANONIMA CERRADA ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117424 ,  , 2025-08-13 , 11:51:26 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510285 , 285 , PLASTIMIQ , BOLSA ,  , 8*12 ROLLOMIQ ,  , PLASTIMIQ S.R.LTDA. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117424 ,  , 2025-08-13 , 11:51:26 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510384 , 384 , HAWAI , OTROS ,  , SORBETE NORMAL ,  , INDUSTRIAS HAWAI S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117425 ,  , 2025-08-13 , 11:53:48 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510236 , 236 , EUROPEA , CUBIERTO ,  , CUCHARITA 5 ,  , INDUSTRIAS EUROPEAS S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117425 ,  , 2025-08-13 , 11:53:48 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510497 , 497 , PLASTIMIQ , PLATOS ,  , P15 RAYO ,  , POLIMIQ DEL PERU S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117425 ,  , 2025-08-13 , 11:53:48 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510190 , 190 , ALFA , PLATOS ,  , B2 SOL NAT ,  , GRUPO PERU ALFA TRADER SOCIEDAD ANONIMA CERRADA ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117425 ,  , 2025-08-13 , 11:53:48 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510531 , 531 , PLASTIMIQ , BOLSA ,  , 7*10*90 RAYO ,  , POLIMIQ DEL PERU S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117426 ,  , 2025-08-13 , 11:55:15 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510283 , 283 , PLASTIMIQ , BOLSA ,  , RAYO 6OZ ,  , POLIMIQ DEL PERU S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117426 ,  , 2025-08-13 , 11:55:15 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510497 , 497 , PLASTIMIQ , PLATOS ,  , P15 RAYO ,  , POLIMIQ DEL PERU S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117426 ,  , 2025-08-13 , 11:55:15 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510236 , 236 , EUROPEA , CUBIERTO ,  , CUCHARITA 5 ,  , INDUSTRIAS EUROPEAS S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117426 ,  , 2025-08-13 , 11:55:15 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510382 , 382 , NN , OTROS ,  , BOTELLA 300ML ,  , HILARIO BECERRA JUAN ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117427 ,  , 2025-08-13 , 12:01:17 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510190 , 190 , ALFA , PLATOS ,  , B2 SOL NAT ,  , GRUPO PERU ALFA TRADER SOCIEDAD ANONIMA CERRADA ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117427 ,  , 2025-08-13 , 12:01:17 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510154 , 154 , ALFA , BOLSA ,  , 10*15*90 SOL NAT ,  , DISTRIBUIDORA FORTIPLAST E.I.R.L. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , REYNA GISELA CUBA SANCHEZ , 15431126 , NT02-14276 ,  , 2025-08-13 , 12:11:54 , NOTA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510482 , 482 , PLASTIMIQ , BOLSA ,  , 21*24 REAL AM ,  , PLASTIMIQ S.R.LTDA. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , REYNA GISELA CUBA SANCHEZ , 15431126 , NT02-14276 ,  , 2025-08-13 , 12:11:54 , NOTA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510507 , 507 , PLASTIMIQ , BOLSA ,  , 12*16 REAL NE ,  , PLASTIMIQ S.R.LTDA. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , REYNA GISELA CUBA SANCHEZ , 15431126 , NT02-14276 ,  , 2025-08-13 , 12:11:54 , NOTA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510480 , 480 , PLASTIMIQ , BOLSA ,  , 16*19 REAL NE ,  , PLASTIMIQ S.R.LTDA. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , REYNA GISELA CUBA SANCHEZ , 15431126 , NT02-14276 ,  , 2025-08-13 , 12:11:54 , NOTA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510113 ,  , ALFA , BOLSA ,  , 12*13*100 ASITA NE ,  , GRUPO PERU ALFA TRADER SOCIEDAD ANONIMA CERRADA ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117428 ,  , 2025-08-13 , 12:14:29 , BOLETA DE VENTA , CIENTO ,0,0,0,0,0,0, PEN , 2510382 , 382 , NN , OTROS ,  , BOTELLA 300ML ,  , HILARIO BECERRA JUAN ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117429 ,  , 2025-08-13 , 12:16:45 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510118 , 118 , ALFA , BOLSA ,  , 12*16*100 CO ASITA ,  , DISTRIBUIDORA FORTIPLAST E.I.R.L. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117429 ,  , 2025-08-13 , 12:16:45 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510154 , 154 , ALFA , BOLSA ,  , 10*15*90 SOL NAT ,  , DISTRIBUIDORA FORTIPLAST E.I.R.L. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117430 ,  , 2025-08-13 , 12:20:16 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510402 , 402 , PAMOLSA , VASOS ,  , TROME BL ,  , DESCARTABLES PROVEEDORES S.R.L. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117430 ,  , 2025-08-13 , 12:20:16 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510149 , 149 , ALFA , BOLSA ,  , 8*12 ALFA NAT ,  , DISTRIBUIDORA FORTIPLAST E.I.R.L. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117430 ,  , 2025-08-13 , 12:20:16 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510477 , 477 , PLASTIMIQ , BOLSA ,  , 12*16 REAL BL ,  , PLASTIMIQ S.R.LTDA. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , chifa  hazyel , 99999999 , BB02-117431 ,  , 2025-08-13 , 12:24:36 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510420 , 420 , PAMOLSA , ENVASES ,  , DELI 1L  ,  , DESCARTABLES PROVEEDORES S.R.L. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117432 ,  , 2025-08-13 , 12:29:50 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510181 , 181 , ALFA , ENVASES ,  , B5 SOL ,  , DISTRIBUIDORA FORTIPLAST E.I.R.L. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117432 ,  , 2025-08-13 , 12:29:50 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510319 , 319 , PAMOLSA , ENVASES ,  , 8OZ EC CACER TR PP ,  , DESCARTABLES PROVEEDORES S.R.L. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117432 ,  , 2025-08-13 , 12:29:50 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510190 , 190 , ALFA , PLATOS ,  , B2 SOL NAT ,  , GRUPO PERU ALFA TRADER SOCIEDAD ANONIMA CERRADA ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117432 ,  , 2025-08-13 , 12:29:50 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510315 , 315 , PAMOLSA , VASOS ,  , TAPA 6-8 CACER ,  , INVERSIONES MAGDY S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117432 ,  , 2025-08-13 , 12:29:50 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510159 , 159 , ALFA , BOLSA ,  , 3*6*100 NAT ,  , GRUPO PERU ALFA TRADER SOCIEDAD ANONIMA CERRADA ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117432 ,  , 2025-08-13 , 12:29:50 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510256 , 256 , PULPINI , PAPEL ,  , SERVILLETA GRANEL ,  , RINBRAX S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117432 ,  , 2025-08-13 , 12:29:50 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510283 , 283 , PLASTIMIQ , BOLSA ,  , RAYO 6OZ ,  , POLIMIQ DEL PERU S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117432 ,  , 2025-08-13 , 12:29:50 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510154 , 154 , ALFA , BOLSA ,  , 10*15*90 SOL NAT ,  , DISTRIBUIDORA FORTIPLAST E.I.R.L. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117432 ,  , 2025-08-13 , 12:29:50 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510486 , 486 , PLASTIMIQ , BOLSA ,  , 16*19 TUCAN BL ,  , PLASTIMIQ S.R.LTDA. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117432 ,  , 2025-08-13 , 12:29:50 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510384 , 384 , HAWAI , OTROS ,  , SORBETE NORMAL ,  , INDUSTRIAS HAWAI S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117433 ,  , 2025-08-13 , 12:31:19 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510283 , 283 , PLASTIMIQ , BOLSA ,  , RAYO 6OZ ,  , POLIMIQ DEL PERU S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117434 ,  , 2025-08-13 , 12:33:45 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510420 , 420 , PAMOLSA , ENVASES ,  , DELI 1L  ,  , DESCARTABLES PROVEEDORES S.R.L. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117434 ,  , 2025-08-13 , 12:33:45 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510255 , 255 , PULPINI , PAPEL ,  , PULPINI SERVILLETA ,  , RINBRAX S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117434 ,  , 2025-08-13 , 12:33:45 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510136 , 136 , ALFA , BOLSA ,  , 12*16*80 LORO BL ,  , DISTRIBUIDORA FORTIPLAST E.I.R.L. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117434 ,  , 2025-08-13 , 12:33:45 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510154 , 154 , ALFA , BOLSA ,  , 10*15*90 SOL NAT ,  , DISTRIBUIDORA FORTIPLAST E.I.R.L. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117435 ,  , 2025-08-13 , 12:44:06 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510148 , 148 , ALFA , BOLSA ,  , 10*15 ALFA NAT ,  , DISTRIBUIDORA FORTIPLAST E.I.R.L. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117436 ,  , 2025-08-13 , 13:02:21 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510524 , 524 , PLASTIMIQ , BOLSA ,  , 5*10 PLMQ ,  , POLIMIQ DEL PERU S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117437 ,  , 2025-08-13 , 13:06:37 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510255 , 255 , PULPINI , PAPEL ,  , PULPINI SERVILLETA ,  , RINBRAX S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , SANTOS MENU MERCADO , 99999999 , BB02-117438 ,  , 2025-08-13 , 13:07:08 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510486 , 486 , PLASTIMIQ , BOLSA ,  , 16*19 TUCAN BL ,  , PLASTIMIQ S.R.LTDA. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117439 ,  , 2025-08-13 , 13:09:45 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510259 , 259 , XIONGMAO , OTROS ,  , MONDADIENTES ,  , GRUPO PROEXCELENCIA SAC ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117440 ,  , 2025-08-13 , 13:10:05 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510498 , 498 , PLASTIMIQ , BOLSA ,  , 10*15 RAYO ,  , POLIMIQ DEL PERU S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-117440 ,  , 2025-08-13 , 13:10:05 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510509 , 509 , PLASTIMIQ , BOLSA ,  , 7*10*70 RAYO ,  , POLIMIQ DEL PERU S.A.C. ,0, TONY TONY 
